都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
01,北海道,01518,利尻郡利尻町,015180001000,沓形,45.187521,141.148816,0,1
01,北海道,01518,利尻郡利尻町,015180002000,仙法志,45.124745,141.213873,0,1
