都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
01,北海道,01425,空知郡上砂川町,014250001000,字鶉,43.476835,141.963731,0,1
01,北海道,01425,空知郡上砂川町,014250002000,字上砂川,43.451763,142.027150,0,1
01,北海道,01425,空知郡上砂川町,014250003000,字上砂川町,43.481753,141.987209,0,1
01,北海道,01425,空知郡上砂川町,014250004000,字西山,43.473678,142.007254,0,1
01,北海道,01425,空知郡上砂川町,014250005000,字東奈井江,43.432751,142.012475,0,1
01,北海道,01425,空知郡上砂川町,014250006000,字文珠,43.480207,141.999830,0,1
