let,num
青,1
柳,2
赤,3
川,23
坂,1
浅,1
野,8
旭,3
岡,3
石,4
倉,2
崎,4
入,1
舟,1
岩,1
戸,3
庵,1
原,7
上,4
宇,1
賀,1
浦,5
臼,1
尻,1
絵,1
紙,1
山,16
恵,3
岬,1
榎,1
本,4
追,1
分,1
大,8
手,2
縄,1
船,2
澗,1
森,3
尾,2
札,1
部,2
小,2
安,3
海,2
岸,1
鍛,1
治,1
柏,2
木,4
汲,1
金,1
堀,3
蛾,1
眉,1
釜,1
谷,2
新,7
神,2
湯,3
亀,7
田,7
中,5
港,2
桔,3
梗,3
北,2
浜,6
美,2
吉,4
畑,2
直,1
古,3
武,1
井,1
駒,1
場,2
五,1
稜,1
郭,1
栄,1
汐,1
首,1
東,5
雲,1
志,1
苔,1
島,2
泊,2
昭,2
和,3
白,2
鳥,1
陣,2
八,2
幡,2
二,1
見,5
湊,1
末,1
広,2
杉,1
並,1
鈴,1
蘭,1
丘,2
住,1
瀬,2
来,2
銭,1
高,4
岱,1
松,5
盛,1
滝,1
沢,2
館,2
家,1
千,2
歳,1
銚,1
子,1
代,2
台,1
鶴,1
鉄,1
銅,1
時,1
任,1
富,2
豊,4
寅,1
道,1
西,2
根,1
乃,2
函,1
花,1
園,1
万,1
日,5
人,1
出,1
ノ,1
深,1
双,1
弁,2
才,1
天,1
宝,1
通,1
米,1
鱒,1
陰,1
風,1
的,1
丸,1
御,1
水,1
元,3
三,1
晴,1
宮,1
前,1
女,1
那,1
村,1
紅,1
葉,1
地,1
頭,1
梁,1
の,1
弥,1
生,1
若,1
