let,num
曙,1
桴,1
場,2
稲,10
狐,2
元,2
十,4
吉,1
荷,3
崎,3
上,3
野,2
鯏,1
浦,1
馬,1
ケ,6
地,8
栄,1
南,1
海,3
老,1
江,1
大,3
谷,1
縄,1
藤,1
屋,2
加,3
九,1
郎,2
次,1
山,3
鎌,2
倉,1
島,7
押,3
萩,3
亀,1
川,3
平,8
原,3
欠,1
寛,1
延,1
間,2
神,1
戸,1
楠,1
操,2
出,2
小,1
子,2
宝,2
五,5
斗,1
之,3
三,5
駒,1
明,2
境,1
坂,1
中,7
佐,1
古,1
木,1
鮫,1
百,1
芝,2
井,2
下,2
四,1
兵,1
衛,1
善,1
太,1
竹,1
田,2
富,2
浜,1
鳥,1
鍋,2
西,3
蜆,2
末,2
広,2
東,4
前,2
須,1
又,1
八,1
松,1
名,1
好,1
森,2
津,2
楽,1
六,1
條,1
