let,num
愛,1
知,1
熱,1
田,33
新,6
東,5
組,1
荒,5
江,5
子,6
越,2
中,13
一,4
色,2
石,1
場,4
柳,7
通,12
岩,1
塚,3
牛,1
立,1
打,4
出,3
本,9
馬,1
手,1
運,3
河,3
榎,3
津,3
西,8
松,8
笈,1
瀬,2
応,1
仁,1
大,18
塩,1
畑,5
山,3
押,1
元,3
尾,2
頭,2
橋,6
開,1
平,4
掛,1
入,1
烏,1
森,2
か,3
の,2
里,4
上,3
高,3
流,1
脇,3
川,8
前,6
北,1
清,2
船,5
吉,2
良,2
草,1
供,2
米,4
小,5
碓,1
九,1
重,2
城,1
五,4
女,4
月,3
南,4
王,1
四,1
篠,1
原,1
島,7
井,2
下,1
之,1
十,2
番,2
正,2
徳,2
年,1
昭,2
明,3
和,1
神,2
郷,2
助,1
光,1
澄,1
池,4
宗,1
円,1
外,1
地,1
当,1
郎,1
蟷,1
螂,1
太,1
杉,1
玉,2
丹,1
後,1
京,1
辻,1
蔦,1
土,1
野,6
露,2
戸,6
ゆ,1
た,1
富,15
町,12
字,12
包,1
千,1
音,1
寺,1
長,3
須,3
賀,2
服,2
部,2
春,3
伏,3
屋,4
万,3
永,1
花,3
家,2
日,2
置,2
二,1
乗,1
葉,2
幡,2
八,9
剱,1
起,1
七,1
反,1
広,3
住,2
福,4
舟,1
豊,1
成,1
法,3
蔵,1
細,1
華,2
並,1
ノ,1
木,1
的,1
丸,1
水,1
三,2
ツ,2
熊,3
宮,1
百,1
堀,2
横,3
好,1
若,1
