let,num
逢,1
妻,1
青,1
木,12
秋,2
葉,2
町,9
十,9
曙,1
浅,1
谷,9
朝,2
日,6
ケ,12
丘,8
旭,1
八,5
幡,3
安,1
実,2
京,3
明,4
賀,4
川,15
足,3
助,2
白,5
山,21
阿,1
蔵,5
綾,1
渡,6
荒,1
井,7
蘭,1
有,2
間,3
伊,2
熊,1
池,4
島,5
田,38
生,5
駒,3
一,2
色,2
石,6
畳,1
飛,1
野,22
泉,1
市,5
平,28
場,3
五,2
稲,1
武,2
上,21
ノ,6
口,6
保,6
今,1
岩,8
倉,3
下,16
滝,5
鵜,1
瀬,9
牛,1
地,2
洞,4
畝,2
部,6
西,15
東,16
梅,2
坪,4
漆,1
畑,4
宇,1
連,4
挙,2
母,3
原,15
栄,4
永,5
太,3
郎,1
覚,2
新,9
大,29
内,3
河,2
桑,5
坂,6
清,2
水,5
多,2
王,2
塚,4
沼,1
林,11
見,14
乙,3
小,20
押,3
鴛,1
鴨,1
沢,14
落,1
合,7
伯,1
北,6
代,4
折,3
呂,2
国,4
閑,2
貝,2
津,4
柿,1
本,14
篭,1
加,3
塩,2
柏,1
鍛,1
治,1
屋,2
敷,2
和,7
会,1
桂,1
金,2
納,1
蕪,1
神,6
切,6
郷,3
佐,3
高,11
中,18
仁,2
脇,2
亀,1
首,1
茂,2
苅,1
萱,1
手,5
端,2
面,2
殿,1
勘,1
喜,2
篠,2
峰,1
霧,1
九,1
久,6
附,1
榑,1
俣,1
黒,2
幸,5
海,1
鴻,1
巣,1
越,1
戸,4
御,9
所,1
古,1
反,1
琴,1
寿,1
松,8
峯,1
衣,1
榊,1
桜,1
笹,1
穂,3
台,1
雑,1
猿,1
投,1
堂,1
三,4
箇,1
軒,1
分,1
汐,1
志,2
四,2
羅,1
枝,2
渋,1
崎,3
室,3
樹,1
浄,1
昭,1
浜,1
城,2
陣,1
盛,1
源,1
杉,1
菅,1
砂,1
須,1
渕,1
住,1
吉,2
李,1
摺,1
聖,1
心,1
楠,1
千,5
惣,1
成,2
岡,8
橋,3
美,6
宝,3
竹,3
元,4
竜,3
立,7
振,1
玉,1
籾,1
洗,1
近,1
力,1
鳥,1
長,2
興,1
寺,4
司,1
月,3
土,1
堤,2
葛,2
椿,1
貞,1
天,1
百,2
々,2
刈,1
時,1
常,1
盤,1
栃,3
富,3
巴,1
ト,1
ヨ,1
タ,2
豊,3
垣,1
当,1
根,3
梨,1
夏,1
焼,1
鍋,1
荷,1
掛,1
樫,1
尾,1
錦,1
丹,1
波,1
萩,2
広,9
細,3
南,1
怒,1
入,1
則,1
定,1
配,1
迫,1
花,4
園,1
羽,1
布,1
添,1
冷,1
之,2
出,1
芝,1
路,1
深,2
福,1
受,1
藤,2
飯,1
節,1
扶,1
双,1
二,1
宮,9
芳,1
友,1
来,1
曽,1
積,1
徳,1
舞,1
前,5
槙,1
桝,2
名,1
嶺,1
丸,2
万,2
栗,1
里,1
瑞,1
ツ,2
作,1
緑,1
船,1
森,1
草,2
社,1
簗,1
矢,1
並,1
遊,1
横,1
余,1
若,4
