let,num
字,62
池,7
田,15
川,2
口,7
石,1
窯,2
一,2
ノ,7
割,4
乳,1
母,1
子,1
運,1
内,2
大,12
曽,2
流,3
天,2
竺,2
奥,4
夏,1
敷,1
乙,1
長,6
折,1
戸,4
萱,1
苅,3
北,3
古,8
千,6
代,6
黒,1
山,5
社,2
辺,1
小,4
森,2
椎,6
草,1
南,4
垂,1
木,3
下,1
隅,1
蛇,2
廻,2
間,4
上,1
納,1
庄,1
兵,1
衛,1
新,6
菅,1
場,4
高,1
坂,3
堕,1
星,1
樋,1
掛,1
酉,1
鳥,2
根,1
飛,3
渡,2
仲,1
井,3
中,3
峰,4
切,5
三,1
二,3
四,1
西,4
梨,1
平,1
広,3
道,2
東,1
耳,1
斧,1
脇,1
香,1
台,3
阿,2
野,5
泉,1
市,1
榎,2
谷,3
塚,1
栄,2
条,2
倉,1
か,1
じ,1
ま,1
金,1
蒲,2
唐,1
崎,1
屋,4
汐,1
見,1
熊,2
久,1
米,1
鯉,1
江,1
本,3
鈴,1
林,1
塩,1
柴,1
開,1
浜,1
神,1
明,2
末,1
住,1
吉,1
青,1
海,1
瀬,1
セ,1
ン,1
ト,1
レ,1
ア,1
多,2
樽,2
水,2
ケ,1
丘,3
陶,1
郷,2
錦,1
之,1
白,1
花,1
狭,1
原,2
松,2
晩,1
檜,1
目,1
保,1
示,1
港,1
和,2
矢,1
方,1
り,1
ん,1
く,1
う,1
若,1
朝,1
陽,1
ヶ,1
虹,1
の,1
