都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
23,愛知県,23342,西春日井郡豊山町,233420001000,大字青山,35.257564,136.914862,0,1
23,愛知県,23342,西春日井郡豊山町,233420002000,大字豊場,35.246843,136.916920,0,1
