let,num
愛,1
東,7
外,3
青,3
野,17
葉,2
山,6
阿,1
弥,1
陀,1
堂,7
池,5
庄,1
田,18
之,3
尻,2
脇,2
石,5
谷,3
塔,1
市,18
ケ,1
原,6
子,5
沖,3
川,13
殿,1
松,3
井,3
辺,1
一,3
式,1
稲,1
垂,1
猪,1
伊,2
庭,1
茨,1
今,7
在,2
家,2
崎,2
代,1
堀,1
妹,1
鋳,1
物,1
師,1
上,12
中,15
梅,1
林,5
瓜,1
生,8
津,3
永,2
源,2
寺,17
相,1
高,2
大,10
沢,3
清,6
水,6
塚,4
萩,1
森,3
岡,2
小,9
倉,1
長,2
乙,1
女,1
浜,3
垣,1
見,3
柏,1
木,6
春,1
日,14
葛,1
巻,1
綺,1
麻,2
岸,3
本,9
南,9
羽,3
平,7
二,2
俣,3
蒲,4
萱,1
尾,4
合,4
祇,1
園,3
北,7
坂,1
須,2
花,2
菩,3
提,3
き,1
ぬ,1
が,1
さ,1
君,1
ヶ,1
畑,3
村,2
黄,1
和,5
九,1
居,1
瀬,2
栗,2
新,4
出,2
甲,2
戸,2
五,26
個,24
荘,25
馬,1
部,8
奥,1
幡,1
河,1
曲,1
並,1
町,1
屋,5
流,1
位,1
金,2
七,1
里,3
鼻,1
竜,1
吉,2
阪,1
三,2
簗,1
苅,1
智,1
八,12
幸,1
栄,1
桜,2
西,3
佐,3
目,1
無,1
芝,1
柴,1
下,8
色,2
勝,2
昭,1
宮,5
神,2
郷,1
鈴,1
聖,2
徳,1
僧,1
坊,1
曽,1
根,1
覚,1
躰,1
光,1
蓼,1
建,7
瓦,1
堺,1
種,1
土,1
器,1
路,2
鯰,1
江,1
糠,1
布,2
引,1
台,1
口,1
能,1
登,1
ひ,1
ば,1
り,1
丘,1
百,3
済,3
柳,1
蛭,1
福,1
施,1
札,1
の,1
辻,1
蛇,1
溝,2
政,1
所,1
御,1
箕,1
妙,1
法,1
杠,1
湯,1
々,1
緑,1
横,2
読,1
