let,num
旭,1
安,3
食,1
中,6
池,1
州,1
石,1
寺,8
稲,5
枝,1
里,2
部,4
犬,1
方,1
宇,1
尾,3
大,4
橋,3
堀,2
藪,3
男,1
鬼,1
岡,4
末,1
小,2
野,6
海,3
瀬,4
開,1
出,3
今,2
賀,2
田,11
山,5
金,4
沢,2
上,3
葉,2
西,5
川,6
馬,2
場,2
河,1
原,5
甘,1
呂,1
京,1
清,3
崎,2
銀,1
座,1
泉,1
甲,2
広,1
極,1
楽,1
後,1
三,4
条,1
亀,1
剛,1
幸,1
栄,1
笹,1
薩,1
摩,1
根,3
佐,2
和,3
地,1
蔵,1
下,4
矢,1
倉,1
荘,1
厳,1
正,1
法,2
城,1
新,3
浜,1
須,1
越,1
芹,4
善,1
谷,2
太,1
堂,3
東,3
高,1
宮,2
竹,1
ケ,1
鼻,1
立,1
花,1
附,1
千,1
尋,1
央,1
辻,1
葛,2
籠,2
路,1
戸,1
外,1
鳥,1
居,1
本,3
長,2
曽,2
南,3
錦,1
沼,3
波,3
楡,1
口,1
良,1
向,1
八,1
坂,1
服,1
彦,1
富,1
肥,1
日,1
夏,1
平,1
普,1
光,1
仏,1
生,1
武,1
奈,1
船,1
古,1
士,1
庄,1
松,2
津,2
屋,1
ツ,1
元,2
森,1
柳,1
之,1
脇,1
蓮,1
台,1
