let,num
泉,1
今,1
上,5
岩,1
名,1
大,1
殿,1
井,7
岡,2
田,8
新,8
尾,5
崎,8
台,8
小,1
山,5
柏,1
寺,1
春,2
日,2
金,2
杉,1
三,5
ケ,6
花,5
輪,2
木,8
野,9
間,2
瀬,4
桐,1
作,1
光,2
葉,1
五,3
座,1
生,1
桜,3
の,3
里,2
清,2
水,2
公,1
園,1
東,4
下,1
関,8
宿,8
内,3
江,2
戸,7
町,2
飛,2
地,2
軒,1
家,1
元,2
灰,1
毛,1
堤,2
根,2
つ,2
み,3
鶴,1
奉,1
中,6
谷,4
津,2
鹿,1
島,1
長,1
七,1
西,2
高,2
は,1
や,1
ま,1
蕃,1
昌,1
出,1
平,2
二,1
ツ,2
塚,2
船,1
形,1
成,1
丸,1
ず,1
き,2
堀,1
宮,1
莚,1
打,1
目,1
吹,1
柳,1
沢,1
梅,1
吉,2
横,1
貝,1
な,1
古,1
布,1
宝,1
珠,1
親,1
次,1
