let,num
阿,2
玉,3
川,12
台,3
油,1
田,19
荒,1
北,3
飯,3
島,7
和,7
泉,1
磯,1
山,7
一,1
ノ,2
分,3
目,2
伊,1
地,5
市,3
入,2
会,2
岩,2
ケ,1
崎,3
部,5
内,8
野,9
扇,1
大,10
倉,4
丁,2
子,2
戸,4
角,1
新,9
根,2
岡,2
小,9
見,2
織,1
幡,3
貝,1
塚,2
片,1
加,1
藤,1
洲,4
香,1
取,1
釜,1
上,5
堀,4
返,1
苅,1
毛,1
頭,1
尻,1
観,1
音,1
神,1
生,1
原,11
木,2
虫,2
平,1
桐,1
谷,4
久,1
保,1
九,1
美,1
笄,1
公,1
官,1
高,3
石,1
納,1
五,1
郷,3
米,1
井,2
境,1
沢,2
佐,5
イ,2
ニ,1
ハ,1
ホ,1
ロ,2
三,2
志,1
篠,2
下,4
昭,4
町,4
い,1
に,1
は,1
ろ,1
白,1
々,1
助,1
関,1
萩,1
竹,1
之,3
多,1
造,1
附,1
津,1
宮,1
寺,2
鴇,1
鳥,1
羽,2
富,1
長,3
中,2
場,2
西,4
坂,1
里,1
仁,1
良,1
間,1
旗,1
鉾,1
八,3
本,3
鳩,1
福,1
布,1
府,1
馬,1
古,1
牧,1
増,1
み,1
ず,1
ほ,1
南,1
矢,1
作,1
森,1
筋,1
辺,1
日,1
与,1
吉,1
龍,1
