name,latitude,longitude
千葉県,安房郡鋸南町
市井原,35.145580,139.891292
岩井袋,35.101768,139.831421
江月,35.131950,139.861578
大帷子,35.139131,139.856262
大崩,35.133776,139.916162
奥山,35.122746,139.912644
勝山,35.111035,139.829059
上佐久間,35.122345,139.891272
小保田,35.144727,139.877376
下佐久間,35.109790,139.849680
大六,35.123341,139.842189
中佐久間,35.122706,139.867539
保田,35.149080,139.857830
元名,35.153008,139.837217
横根,35.142762,139.904554
吉浜,35.129405,139.844702
竜島,35.115826,139.834389
