let,num
明,1
石,5
荒,1
川,10
安,1
馬,1
谷,7
池,1
之,1
内,3
神,2
堂,3
原,6
市,1
部,2
犬,1
掛,1
井,2
野,2
岩,2
糸,1
海,2
老,1
敷,1
大,5
学,1
口,3
小,4
戸,5
上,4
滝,3
田,31
堀,2
加,1
茂,1
久,5
枝,1
沓,1
見,1
保,2
検,1
儀,1
合,2
浦,16
下,6
珠,1
師,1
ケ,1
白,9
子,3
浜,6
町,53
乙,1
根,1
本,4
千,19
代,1
高,1
崎,1
竹,2
倉,18
宇,1
貫,1
北,1
朝,2
夷,2
忽,1
間,2
津,2
瀬,1
平,6
磯,1
舘,1
牧,1
南,2
富,12
青,1
木,1
居,1
多,1
良,1
手,1
取,1
豊,1
岡,2
無,1
丹,1
生,1
深,1
名,2
福,1
澤,1
宮,3
中,4
西,1
二,1
塚,2
府,1
古,1
里,2
前,1
増,1
丸,2
郷,1
山,4
御,2
三,4
坂,1
庄,1
峰,1
織,1
向,2
吉,1
沢,1
和,21
発,1
黒,1
五,1
十,1
蔵,1
柴,1
渚,1
磑,1
森,1
仁,1
我,1
沼,1
花,1
園,1
布,1
松,1
真,2
飛,1
地,1
