let,num
相,2
生,2
川,17
青,1
山,24
赤,2
首,3
迫,1
秋,1
月,1
飽,1
の,12
浦,22
曙,1
旭,1
畝,1
刈,1
畦,2
別,1
当,1
愛,1
宕,1
網,1
場,3
油,2
木,8
屋,10
家,1
野,9
伊,3
王,1
島,13
飯,1
香,3
以,2
下,7
宿,2
池,1
石,8
神,16
泉,2
出,6
雲,1
勢,1
磯,1
道,6
稲,2
佐,1
田,12
今,1
博,1
多,2
良,2
林,1
入,1
船,5
岩,5
瀬,3
見,9
上,18
魚,1
現,1
馬,2
梅,1
崎,8
江,8
戸,11
恵,1
美,1
須,1
平,16
エ,1
ミ,1
ネ,1
ン,2
ト,1
葉,3
里,4
大,23
井,4
手,6
東,9
扇,2
籠,2
園,5
太,2
尾,15
谷,2
鳥,2
橋,2
浜,7
宮,3
岡,1
桶,1
音,1
無,1
御,1
蔵,1
か,1
き,2
風,1
頭,1
鍛,1
冶,1
樫,1
春,2
日,2
片,1
淵,2
勝,1
金,2
堀,2
鹿,1
樺,2
黒,4
小,14
銭,2
座,3
西,14
ノ,1
口,4
内,3
原,7
館,1
北,5
鉢,1
京,3
郎,2
泊,3
琴,8
海,8
形,1
根,3
村,1
松,5
銀,1
草,2
住,3
毛,1
け,1
や,1
台,11
麹,1
興,1
善,1
中,11
徳,2
福,2
夏,1
丸,3
向,2
焼,2
ケ,1
倉,2
古,6
賀,1
国,1
分,1
菅,1
曽,1
五,1
峰,1
米,1
幸,1
竿,1
界,1
栄,4
坂,4
本,7
桜,3
さ,1
く,1
ら,1
三,9
景,2
和,3
椎,1
塩,1
潮,1
式,1
清,1
水,2
十,1
人,1
城,4
昭,1
白,2
新,7
が,7
工,3
地,1
牧,3
末,1
芒,1
塚,1
吉,2
諏,1
訪,1
ダ,1
イ,1
ヤ,1
ラ,1
ド,1
高,6
丘,7
宝,2
竹,2
久,1
保,1
立,4
玉,1
為,1
筑,1
後,1
千,3
々,1
歳,1
築,1
辻,1
つ,3
じ,1
椿,1
鶴,2
来,1
熊,1
寺,1
天,2
土,1
銅,1
藤,1
常,1
盤,1
長,1
永,1
浪,1
滑,1
鳴,3
滝,1
南,4
越,1
賑,1
虹,1
錦,1
津,2
布,1
巻,1
母,2
八,6
岳,1
花,2
早,1
晴,1
光,1
彦,1
間,1
夫,1
婦,1
深,1
富,1
士,1
河,2
文,1
教,1
弁,1
豊,1
洋,1
陽,1
星,1
取,1
枝,1
万,2
才,1
重,2
ツ,1
緑,2
み,1
な,1
と,1
摺,1
芳,1
目,1
覚,1
女,1
都,1
茂,2
灰,1
元,2
百,1
矢,2
代,1
梁,1
柳,2
幡,1
弥,1
横,1
四,1
杖,1
寄,1
合,1
炉,1
粕,1
若,3
脇,1
岬,1
柿,1
蚊,1
