let,num
相,3
生,1
浦,16
赤,4
木,19
崎,6
浅,1
子,3
愛,1
宕,1
有,1
福,6
庵,1
石,6
坂,8
泉,1
稲,1
荷,1
今,1
宇,12
久,14
町,99
飯,3
良,5
大,12
保,6
太,2
田,23
江,28
小,18
浜,4
神,5
場,6
平,5
寺,4
島,9
野,12
方,3
本,6
鵜,1
渡,2
越,6
梅,1
川,14
内,12
上,11
原,28
永,1
烏,1
帽,1
迎,22
猪,1
調,1
箙,1
尾,14
奥,2
梶,2
ノ,9
村,2
北,4
栗,2
志,1
戸,6
氏,1
末,1
橘,1
元,4
中,8
長,6
七,1
腕,1
根,1
引,1
三,5
乱,1
橋,4
潟,2
岳,8
台,3
宮,6
沖,1
新,8
山,9
踊,2
折,1
卸,1
皆,1
瀬,9
鹿,15
前,3
春,2
日,3
勝,2
海,1
富,1
京,3
柚,3
下,8
谷,4
祇,2
園,3
風,3
坪,1
潜,1
楠,2
口,4
の,6
熊,1
黒,4
髪,1
桑,1
光,2
月,1
高,7
天,4
心,1
佐,12
々,10
泊,1
葛,1
籠,1
西,4
世,15
舟,1
菰,1
権,2
常,3
金,1
比,2
栄,1
岡,2
辺,2
桜,1
指,1
里,3
美,1
早,2
苗,1
椎,1
塩,2
浸,1
潮,1
見,2
屋,1
歌,2
ヶ,5
九,2
十,3
深,3
土,1
肥,1
串,1
船,4
重,1
地,3
清,1
水,1
郎,1
城,2
間,1
白,4
仁,1
南,2
替,1
行,1
陣,1
港,1
須,2
星,1
和,2
知,15
岩,1
代,2
通,2
笥,1
矢,4
櫃,1
槍,1
巻,1
道,1
塔,1
砂,1
梨,1
花,3
竹,2
立,4
棚,1
郷,1
俵,2
満,1
倉,1
盤,1
文,1
畑,2
名,1
切,1
岐,1
ハ,1
ウ,1
ス,2
テ,1
ン,1
ボ,1
萩,1
八,2
幡,1
針,4
東,4
分,1
松,6
広,2
藤,1
母,1
牧,1
万,2
徳,1
湊,1
峰,3
御,1
津,2
も,1
み,1
じ,1
が,1
丘,1
県,1
手,2
横,2
吉,22
井,20
板,1
樋,1
乙,1
草,1
直,1
明,1
若,2
葉,1
開,1
作,1
筒,1
臼,1
埋,1
干,1
尽,1
