let,num
青,2
柳,3
温,3
海,5
川,29
油,1
戸,3
荒,9
井,4
京,9
田,44
沢,17
俣,5
新,16
屋,12
敷,1
安,2
丹,1
砂,4
谷,8
泉,2
伊,2
勢,2
原,10
横,1
内,4
板,1
稲,1
生,1
岡,5
今,1
五,2
十,3
馬,4
越,4
後,2
中,16
山,13
老,2
島,6
大,18
網,1
岩,3
渡,5
塚,2
机,1
鳥,2
西,8
針,1
広,2
淀,3
遠,1
賀,1
小,11
国,1
名,4
部,2
面,1
野,20
覚,1
岸,1
寺,8
堅,1
苔,1
家,1
桂,1
金,3
上,9
清,4
水,5
目,8
畑,2
藤,9
添,4
加,1
茂,1
我,1
林,2
尻,1
北,3
木,4
切,1
工,1
熊,1
出,2
倉,1
黒,37
菅,2
代,6
寿,1
波,1
真,1
斎,3
坂,3
下,12
鷺,1
桜,1
三,6
光,2
瀬,3
千,3
刈,1
王,1
興,6
城,2
南,1
勝,1
福,2
龍,1
少,1
連,1
昭,1
和,5
白,1
神,1
明,1
末,1
須,1
走,1
関,4
根,3
石,2
東,7
半,1
宝,6
高,3
滝,1
蛸,1
定,1
麦,1
梳,1
長,3
者,1
朝,1
暘,1
茅,4
辻,1
道,4
形,5
常,1
盤,1
栃,1
外,1
友,2
江,2
豊,2
居,1
苗,2
津,3
崎,2
楯,1
沼,2
橋,2
行,2
片,2
錦,1
布,1
鼠,1
ケ,2
の,2
ぞ,1
み,4
羽,35
町,36
赤,1
市,1
猪,1
口,2
押,1
森,2
狩,1
増,2
ノ,2
文,3
字,1
仙,1
染,1
玉,1
手,1
向,1
富,1
里,1
昼,1
細,1
松,4
尾,1
ツ,2
場,1
茨,1
播,1
磨,1
番,1
日,4
枝,1
本,4
堀,1
菱,1
一,1
霞,1
吉,1
平,5
浪,1
花,1
双,1
葉,2
園,1
古,1
郡,1
成,1
足,1
栄,1
徳,1
ほ,2
な,1
郷,1
槙,1
幕,1
丸,1
美,2
咲,1
ず,1
ど,1
り,1
箕,1
升,1
宮,1
民,1
睦,1
八,2
色,1
地,1
久,1
矢,2
馳,1
引,1
湯,4
楪,1
浜,1
由,1
良,1
陽,1
余,1
慶,1
無,1
音,1
若,1
早,1
前,1
