都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
03,岩手県,03402,西磐井郡平泉町,034020001000,長島,38.990173,141.155797,0,1
03,岩手県,03402,西磐井郡平泉町,034020002000,平泉,38.988692,141.072354,0,1
