let,num
穴,2
口,4
一,2
本,1
木,40
岩,2
手,2
山,10
鵜,38
飼,38
安,2
達,1
石,5
留,2
姥,1
屋,12
敷,10
大,77
緩,1
鬼,2
越,1
御,1
庭,1
田,10
家,1
近,1
森,11
鰍,1
上,14
高,8
柳,5
前,3
狐,1
洞,2
笹,1
清,3
水,6
沢,68
下,4
白,2
先,1
古,1
川,3
外,6
久,4
保,4
坊,1
滝,2
向,2
端,1
樋,2
の,9
畑,4
年,1
毛,1
栃,1
平,16
沼,2
迫,1
八,2
人,1
打,1
花,1
細,2
谷,8
地,5
新,3
諸,1
葛,1
臨,1
後,1
卯,1
遠,1
坂,3
狼,1
渡,1
釜,28
荒,2
が,7
風,1
林,4
竹,2
鼻,3
小,5
塩,1
千,1
窪,3
尻,2
土,2
井,2
館,3
中,11
瀬,3
道,2
仁,2
袋,1
幡,1
吉,2
和,1
崎,1
内,2
津,2
籠,1
鶴,2
子,3
熊,2
太,2
郎,3
五,1
鷺,1
篠,34
神,3
堰,1
合,1
峯,1
茶,1
臼,1
玉,1
堤,3
鳥,3
野,4
足,1
形,1
長,3
坪,1
老,1
箸,1
早,1
火,1
二,1
タ,1
又,1
ブ,1
ナ,1
堀,2
切,1
舛,1
村,5
弥,2
作,1
湯,2
四,1
つ,2
米,1
倉,1
若,1
松,2
割,1
加,1
賀,1
黒,2
綾,2
織,2
寺,2
苧,1
桶,1
草,1
参,2
郷,2
将,1
砥,1
宝,1
竜,1
待,1
場,1
明,2
法,1
矢,1
取,2
巣,1
砂,1
込,1
賊,1
楢,1
祢,1
宜,1
根,1
葉,1
蔵,1
牧,1
末,1
代,1
耳,1
室,1
路,1
原,1
簗,1
兵,1
エ,1
舟,1
妻,1
