let,num
赤,1
渋,1
朝,1
捲,1
味,1
方,1
鯵,1
潟,9
天,2
野,7
飯,2
島,3
居,1
宿,1
和,2
泉,1
犬,1
帰,1
新,20
田,20
茨,1
曽,1
根,11
鋳,1
物,1
師,1
興,6
兎,1
牛,1
崎,4
臼,2
井,4
ノ,4
内,3
小,5
平,4
次,3
獺,1
ケ,1
通,5
浦,2
梨,1
大,6
倉,2
黄,1
金,1
別,1
當,1
沖,1
保,2
上,8
木,6
山,8
塩,3
俵,3
道,4
八,3
枚,3
曲,2
神,1
屋,2
北,1
中,5
滑,1
櫛,1
笥,1
蜘,1
手,1
坂,2
蔵,2
子,1
王,3
七,4
軒,3
清,1
水,2
下,8
見,2
十,2
五,1
間,1
二,1
諏,1
訪,1
庄,1
瀬,1
郎,1
右,2
エ,2
門,2
白,9
東,6
魚,1
日,1
の,1
出,1
古,2
川,2
四,1
ツ,1
生,1
親,1
杉,1
菜,1
助,1
組,1
主,1
郷,1
尾,1
高,2
月,1
釣,2
寄,2
戸,2
石,1
頭,1
穂,1
鍋,1
西,5
笠,4
巻,4
萱,2
場,2
酒,1
岸,1
能,1
登,1
長,1
嶋,1
菱,2
引,1
越,1
福,1
成,1
堀,1
掛,1
真,1
松,1
橋,1
万,1
年,1
吉,2
江,1
鷲,1
