let,num
青,5
木,6
島,49
葉,3
台,3
山,38
新,48
赤,4
谷,20
沼,6
明,3
戸,10
曙,1
朝,2
日,12
旭,3
東,25
麻,1
生,4
田,70
愛,1
宕,1
雨,2
池,3
天,3
下,24
阿,1
弥,1
陀,1
瀬,5
荒,6
巻,4
飯,3
善,3
兵,1
エ,1
古,9
塚,5
之,21
石,4
内,12
泉,2
動,3
南,15
一,5
貝,5
渡,5
稲,3
保,8
今,3
井,10
入,3
塩,5
川,32
岩,8
野,37
上,28
の,2
原,18
梅,2
俣,5
浦,5
瓜,1
海,1
老,1
勇,1
次,1
王,6
番,1
越,7
大,34
口,17
本,14
積,10
折,1
熊,2
千,9
間,1
高,17
鳥,3
代,3
灰,2
三,13
手,3
通,2
曲,4
宮,19
岡,7
村,5
沖,1
荻,2
小,37
国,27
町,42
相,2
沢,36
桐,3
栗,2
苔,1
諏,1
訪,1
武,2
太,1
郎,3
丸,3
七,6
楢,1
二,5
柳,4
八,1
子,4
法,2
坂,6
末,3
桶,1
森,4
光,2
横,4
押,2
切,3
乙,1
吉,7
思,1
表,2
親,1
御,1
柿,1
籠,1
柏,1
春,1
片,5
学,1
校,1
加,1
津,11
桂,1
金,7
要,1
房,1
釜,2
ケ,11
樫,2
出,3
富,5
除,1
前,3
神,5
亀,4
崎,10
鴉,1
軽,3
牛,1
ヶ,1
麦,1
峠,1
中,42
道,3
窪,2
和,8
河,2
根,12
袋,3
辺,1
寒,1
雁,1
関,9
気,1
比,2
北,9
園,4
荷,1
頃,1
狐,1
興,3
希,1
望,1
が,2
丘,3
九,1
草,4
雲,1
黒,3
稽,1
白,3
条,12
江,3
陽,5
路,3
正,2
寺,98
曽,7
五,2
反,1
貫,2
寿,1
呉,1
服,1
向,1
西,22
所,3
才,4
幸,1
蔵,7
堺,2
栄,5
逆,1
鷺,1
巣,1
左,2
近,2
笹,1
篠,1
花,5
俵,1
地,4
軒,1
信,3
濃,1
宝,4
々,2
十,2
潟,4
城,4
成,2
願,1
定,1
昭,1
四,3
開,1
組,2
産,2
水,6
広,2
菅,1
畑,4
杉,1
住,2
李,1
栖,1
陵,1
摂,2
屋,9
芹,1
歳,1
秋,1
平,9
頭,2
見,4
滝,3
竹,5
永,3
央,2
公,1
土,3
堤,1
坪,1
鶴,1
鉄,1
工,1
泊,87
豆,1
有,1
磯,1
枚,1
里,2
方,3
烏,1
帽,1
円,2
蟹,1
京,1
替,1
場,4
香,1
清,1
庚,1
郷,4
ノ,4
分,1
敷,1
志,6
橋,2
長,9
駄,1
尻,2
敦,1
当,1
年,1
友,1
殿,2
林,1
峯,1
名,1
夏,1
仁,1
外,2
鼠,1
硲,1
立,1
万,1
引,1
蛇,1
弁,2
松,6
湊,1
箕,1
輪,1
求,1
矢,1
藪,1
掛,1
鰐,1
合,2
栃,17
尾,17
堀,4
豊,3
詰,1
倉,4
仲,1
峰,1
呂,1
市,2
並,1
濁,1
錦,1
楡,1
猫,1
蓮,3
鉢,1
伏,1
半,1
人,1
面,1
百,1
束,1
礼,1
深,1
吹,1
福,7
藤,4
ツ,4
不,1
船,1
文,1
納,1
干,1
品,1
槇,2
渕,1
真,2
弓,2
美,2
穴,1
梨,1
緑,1
妙,1
六,2
葎,1
種,1
苧,1
虫,1
悠,1
久,1
与,17
板,17
蔦,1
都,1
槙,1
馬,1
枕,1
蓬,1
来,2
迎,1
伝,1
若,2
脇,2
葵,1
両,1
喜,1
多,1
琴,1
部,1
