let,num
阿,7
児,7
町,38
安,1
乗,1
鵜,1
方,1
国,1
府,1
甲,1
賀,2
志,6
島,7
神,2
明,1
立,1
磯,17
部,17
穴,1
川,1
飯,1
浜,7
恵,1
利,1
原,2
上,1
之,2
郷,2
沓,1
掛,1
栗,1
木,1
広,1
五,1
知,1
坂,1
崎,1
三,1
ケ,1
所,1
下,1
築,1
地,1
迫,2
間,1
桧,2
山,4
的,1
矢,1
田,4
渡,1
鹿,1
野,1
摩,5
片,1
御,1
座,1
越,2
布,1
施,1
和,1
具,1
大,4
王,4
畔,1
名,2
波,1
切,1
船,1
塩,1
屋,1
南,1
張,1
子,1
路,1
