let,num
赤,1
塚,1
あ,1
や,1
の,2
台,9
市,1
脇,2
上,4
田,18
小,3
原,7
峰,1
柿,1
木,1
坂,1
賢,1
堂,1
柏,1
学,1
文,1
路,1
岸,1
北,2
馬,2
場,2
宿,2
紀,3
ノ,1
光,2
見,2
ケ,1
丘,1
慶,1
賀,1
野,20
恋,1
高,13
口,13
町,24
応,1
其,1
大,1
中,5
九,1
重,1
嵯,1
峨,1
谷,5
下,3
竹,1
尾,2
名,2
倉,2
古,2
曽,1
伏,1
向,2
島,2
陽,1
佐,1
神,1
々,1
胡,1
麻,1
生,2
境,1
さ,2
つ,1
き,2
清,1
水,1
菖,1
蒲,1
し,1
ら,1
ぎ,1
城,1
山,3
杉,1
須,1
河,2
隅,11
芋,1
兵,2
庫,2
瀬,1
霜,1
草,1
垂,1
井,1
平,1
真,1
土,1
内,1
只,1
奥,1
深,1
妻,1
出,1
塔,1
東,1
家,1
道,1
西,1
畑,1
橋,2
本,2
柱,1
彦,1
細,1
川,1
三,1
石,1
南,2
み,1
ゆ,1
御,1
幸,1
辻,1
副,1
矢,1
横,1
座,1
吉,1
