let,num
相,1
島,8
明,1
木,1
油,1
屋,4
今,2
魚,2
店,2
古,6
萩,4
江,2
崎,4
恵,1
美,1
須,2
向,1
御,1
許,1
片,3
俣,1
上,9
小,4
川,8
西,2
分,2
東,3
五,2
間,2
田,6
万,2
唐,1
樋,1
瓦,1
北,2
河,3
吉,3
部,2
下,7
熊,1
谷,1
黒,1
添,1
呉,1
服,1
米,1
細,1
工,1
佐,4
々,1
並,1
塩,1
紫,1
福,3
鈴,1
野,1
高,2
樽,1
椿,1
津,1
守,1
中,1
橋,1
本,1
浜,3
新,1
春,1
若,1
土,1
原,1
平,1
安,1
井,3
堀,1
内,1
南,2
弥,2
富,2
山,1
大,2
尾,1
三,1
見,2
羽,1
肥,1
櫃,1
