let,num
田,164
秋,19
根,13
上,68
北,30
新,54
西,58
東,98
本,48
南,49
阿,20
木,35
生,25
野,66
伊,18
倉,16
崎,31
石,12
神,19
の,40
宮,25
園,12
吉,30
今,14
浦,27
江,22
王,14
宇,23
津,17
井,29
川,81
原,39
内,30
日,19
下,44
部,13
小,87
月,18
光,11
山,81
清,17
末,15
谷,35
高,16
豊,65
村,14
郷,20
彦,20
島,58
福,14
藤,12
ケ,11
前,22
松,29
屋,27
地,38
見,20
市,16
台,17
中,80
浜,23
菊,19
町,164
大,121
字,68
保,15
ノ,11
千,12
平,17
丘,16
央,17
長,75
府,61
古,20
尾,11
波,11
路,11
三,22
室,16
河,19
佐,24
手,11
和,38
瀬,12
万,11
錦,13
須,13
通,15
徳,22
郡,30
周,18
積,14
美,38
油,12
由,11
