let,num
香,39
北,40
町,130
有,3
川,13
瀬,3
五,2
百,2
蔵,1
猪,2
野,14
々,2
柚,1
ノ,10
木,4
岩,3
改,3
梅,1
久,12
保,11
大,7
井,4
平,3
束,1
小,3
内,4
口,2
西,8
古,3
河,1
下,2
尻,1
白,2
石,2
清,1
爪,1
谷,10
相,2
太,1
郎,1
丸,2
永,2
中,8
峯,1
韮,1
生,1
根,2
須,2
萩,1
橋,1
日,3
浦,1
込,1
東,3
山,63
御,1
子,1
比,1
原,1
美,1
良,1
布,1
朴,1
横,1
吉,1
蕨,1
土,57
佐,61
田,65
旭,1
神,3
母,1
入,4
次,2
積,1
植,1
後,3
島,3
角,1
茂,2
影,2
樫,1
上,5
穴,1
加,1
滝,1
本,5
京,1
楠,1
目,1
栄,1
逆,1
藪,1
竹,1
繁,1
藤,1
村,2
新,1
秦,1
通,1
寺,2
杉,1
江,1
曽,1
我,1
部,35
法,1
宝,1
テ,1
ク,2
パ,1
ー,1
戸,1
板,1
又,1
間,1
林,1
船,1
松,1
宮,2
前,1
物,34
市,1
宇,1
栃,1
岡,3
押,1
楮,1
池,2
高,1
堂,2
沼,1
安,2
尾,2
和,1
黒,1
代,1
王,1
浜,1
笹,1
庄,1
仙,1
頭,1
拓,1
頓,1
定,1
津,1
屋,1
別,2
役,1
府,1
舞,1
南,1
柳,1
