let,num
相,2
生,2
青,1
柳,1
赤,1
石,5
曙,1
朝,11
倉,13
己,1
甲,4
丁,2
西,16
東,16
丙,2
戊,1
本,9
南,23
横,8
旭,4
駅,2
前,5
上,6
天,2
神,3
薊,6
野,24
北,14
中,13
愛,3
宕,3
山,30
井,9
口,2
池,2
立,3
和,4
泉,6
伊,1
勢,1
崎,4
一,8
宮,11
し,1
な,1
ね,1
徳,1
谷,8
稲,1
荷,1
入,1
明,1
岩,3
ヶ,2
淵,2
鵜,1
来,1
巣,1
潮,2
新,9
宇,1
津,6
梅,2
ノ,15
辻,1
浦,1
戸,5
永,4
国,1
寺,8
越,2
海,2
老,1
丸,5
円,1
行,2
大,12
川,8
筋,3
公,1
園,3
乙,2
追,1
手,3
原,7
小,5
帯,1
屋,4
加,1
賀,2
鏡,19
今,1
木,9
河,3
内,4
利,1
柿,1
又,1
葛,2
狩,1
草,3
峰,1
浜,9
去,1
坂,1
敷,2
白,1
竹,4
奈,1
路,1
増,1
的,1
渕,1
矢,1
吉,2
島,9
鴨,3
部,3
高,15
唐,2
金,2
田,14
添,2
久,7
保,2
御,3
座,2
秦,5
見,4
端,2
八,2
反,3
吸,1
江,2
九,1
細,1
礼,1
介,4
良,4
弘,5
化,1
台,5
幸,2
瀬,8
陽,1
五,1
寿,1
菜,1
場,3
堺,1
栄,1
模,1
桜,2
馬,1
佐,11
々,4
三,3
桟,1
橋,2
通,3
塩,2
重,1
雲,1
柴,1
巻,1
下,2
城,4
里,2
昭,1
水,4
源,1
杉,1
流,1
宗,1
安,1
膳,1
鷹,1
匠,1
須,11
砂,1
地,1
絶,1
埆,1
宝,4
種,1
玉,1
知,2
寄,1
塚,2
土,11
居,1
人,2
十,1
梶,1
桑,1
尾,3
菖,1
蒲,1
都,1
網,1
切,1
鳥,1
長,4
万,7
道,1
仲,1
の,2
蒔,1
絵,1
七,1
ツ,2
縄,1
仁,2
廿,1
代,1
布,1
師,1
農,1
萩,1
孕,2
針,4
は,2
り,2
ま,2
や,2
春,15
町,15
秋,1
殿,1
畑,1
分,1
諸,2
岡,3
平,2
ケ,1
丘,1
森,1
芳,1
比,1
筆,1
日,1
出,1
百,1
深,1
福,3
扇,1
札,1
二,1
葉,1
洞,1
槙,1
升,1
形,1
み,2
づ,2
き,2
元,2
畳,1
頭,1
役,1
弥,1
与,1
力,1
領,1
家,1
蓮,1
六,1
若,3
松,1
