let,num
黒,2
谷,1
塩,2
ノ,1
岐,1
梁,1
取,1
布,1
沢,3
小,2
川,1
田,2
子,1
倉,3
荒,1
島,2
坂,1
只,1
見,1
石,1
伏,1
楢,1
戸,1
十,1
蒲,1
生,1
二,1
軒,1
在,1
家,1
林,1
大,1
長,1
浜,1
亀,1
岡,1
熊,1
福,1
井,1
叶,1
津,1
寄,1
岩,1
