let,num
飯,31
野,140
町,638
青,11
木,95
松,74
川,273
金,33
沢,163
下,184
崎,36
沼,45
水,47
原,254
大,265
久,71
保,39
立,13
子,41
山,249
渡,26
田,518
関,34
谷,94
土,13
湯,20
泉,42
荒,21
井,73
船,37
上,214
名,39
倉,65
桜,21
本,83
坂,70
平,115
口,18
浜,56
舟,12
場,39
栄,11
太,17
八,44
内,118
岡,46
部,13
瀬,27
仁,13
二,21
塚,37
生,25
東,126
中,178
明,20
郷,66
丘,16
稲,12
清,28
石,93
小,215
南,96
向,30
台,61
寺,57
黒,18
岩,33
鳥,12
目,27
杉,13
御,25
柳,18
五,33
月,17
永,18
矢,12
森,22
成,21
吉,23
佐,14
島,101
央,13
西,124
三,78
河,36
天,17
神,59
根,42
北,147
合,26
宮,57
豊,21
間,23
新,107
老,11
旭,12
日,31
花,17
信,13
入,23
江,21
堀,32
十,18
辺,15
丸,17
代,12
高,134
馬,23
指,23
橋,26
地,35
字,944
四,44
戸,68
赤,24
和,51
門,20
会,46
津,70
家,14
屋,69
城,21
一,31
幡,14
滝,20
安,19
村,52
塩,52
端,12
の,24
里,17
古,28
舘,40
米,16
前,94
手,13
鹿,53
千,11
畑,28
之,19
堤,15
ノ,122
堰,11
見,28
ケ,31
福,20
表,19
堂,23
横,15
林,19
白,30
広,13
熊,15
長,45
藤,17
鶴,17
出,11
尻,17
道,67
富,19
池,24
深,12
積,14
敷,30
熱,17
海,17
玉,14
路,11
細,13
作,32
宿,12
葉,23
百,16
ヶ,17
柴,12
六,15
常,33
磐,22
遠,13
窪,28
好,15
草,11
市,18
諏,17
訪,17
越,28
形,12
羽,15
梁,24
番,21
裏,19
都,15
苅,15
竹,13
セ,13
引,31
区,139
甲,32
乙,13
