let,num
霊,9
山,12
町,47
石,3
田,27
月,7
舘,8
下,6
手,2
渡,2
御,1
代,1
布,1
川,33
梁,21
大,6
関,1
上,8
小,2
国,2
泉,2
原,24
中,5
戸,2
長,3
ノ,4
内,3
根,4
岸,1
菅,1
諏,3
訪,3
野,5
久,1
妻,1
志,4
和,4
干,1
供,1
沓,1
形,1
沢,4
白,1
新,2
細,2
谷,2
八,1
幡,1
舟,2
生,2
五,1
十,1
陽,1
光,1
台,2
保,14
二,2
井,1
立,1
目,1
伏,1
黒,1
糠,1
み,1
ず,1
ほ,1
掛,1
富,1
高,2
成,1
所,1
柱,1
柳,3
水,1
抜,1
一,3
本,4
杉,1
塚,1
畑,3
雪,1
車,1
梨,1
子,1
木,3
宮,1
前,8
荒,1
坂,2
姥,3
ケ,2
懐,1
鍛,1
治,1
屋,2
岡,3
南,1
堀,2
敷,1
間,1
金,1
箱,1
崎,2
広,2
島,1
北,2
右,1
城,1
片,1
馬,1
場,2
口,1
後,1
沼,1
日,1
照,1
堂,1
鶴,2
切,1
端,1
篭,1
六,1
角,1
瀬,3
西,1
神,1
明,1
雷,1
松,1
堰,2
道,1
扇,1
江,1
向,2
巻,1
柏,1
希,1
望,1
丘,1
桜,1
青,1
葉,1
幸,1
粟,1
や,1
な,1
が,1
わ,1
工,1
業,1
団,1
地,1
袋,1
東,1
枝,1
