let,num
山,13
田,36
沼,3
部,4
勿,3
来,3
三,17
沢,3
人,7
町,107
旅,1
泉,12
下,24
川,26
植,4
中,24
央,5
小,50
名,28
浜,32
岡,7
常,16
磐,16
水,3
野,18
谷,15
船,3
尾,1
島,19
馬,2
玉,6
本,4
南,7
富,2
滝,2
尻,1
岩,4
間,18
東,2
後,1
津,1
遠,9
上,25
大,12
平,67
台,11
貝,1
泊,1
荷,1
路,1
夫,1
薄,2
磯,2
鹿,12
矢,2
高,9
久,16
口,2
ノ,3
内,14
窪,10
郷,11
御,3
厩,1
境,2
好,15
作,3
今,1
新,2
湯,3
関,3
長,4
松,3
が,1
荒,3
草,1
木,3
須,2
根,3
赤,2
井,9
愛,3
藤,2
原,5
渡,8
辺,7
釜,2
戸,8
和,11
合,1
黒,2
岸,1
深,1
四,21
倉,21
仁,3
之,8
末,1
続,1
細,2
金,3
ケ,7
網,1
狐,1
塚,5
森,2
目,2
絹,1
片,2
寄,2
ツ,1
波,2
柴,1
場,1
北,3
利,1
永,3
入,1
坂,4
八,1
茎,1
塩,5
前,5
桶,2
売,2
差,1
市,2
萱,2
錦,4
江,3
栗,1
迎,1
西,6
通,1
佐,1
糠,1
瀬,2
洋,1
向,1
折,1
神,7
白,8
湘,1
崎,3
代,1
相,1
子,2
住,2
吉,2
豊,1
蔵,2
持,2
保,1
飯,2
走,1
熊,1
米,1
林,1
城,1
出,1
成,2
も,1
え,1
ぎ,1
葉,2
石,3
添,1
露,2
丘,5
洞,1
孫,1
工,2
業,2
団,3
地,3
昼,1
屋,2
畑,2
桜,1
鳥,1
土,3
明,1
治,1
鎌,1
諏,2
訪,2
鶴,1
若,1
自,1
由,1
菅,1
越,2
鯨,1
幕,1
室,1
綴,1
宮,1
榊,1
友,1
品,1
柳,2
生,2
湊,1
薬,1
王,1
寺,3
駒,1
込,1
比,1
良,1
萩,1
福,1
砂,1
古,1
花,1
君,3
ヶ,4
廻,1
宕,2
港,1
