都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
07,福島県,07322,安達郡大玉村,073220001000,大山,37.554210,140.380661,0,1
07,福島県,07322,安達郡大玉村,073220002000,玉井,37.552145,140.318782,0,1
