let,num
束,2
原,12
松,3
坂,1
本,1
片,1
門,1
青,2
木,1
津,4
合,1
川,21
大,7
上,22
立,1
沼,5
越,1
八,1
日,1
沢,3
見,1
明,3
高,1
寺,4
字,114
石,9
田,16
甲,32
四,9
十,7
口,4
下,12
中,16
端,3
丙,7
舘,5
ノ,20
道,8
岩,3
内,5
前,10
東,12
柳,1
開,2
新,6
五,4
併,1
沖,1
樋,1
島,1
勝,1
海,1
老,1
細,1
古,8
通,2
乙,13
福,3
羽,1
林,1
姥,2
ケ,2
台,3
窪,4
畑,2
北,6
屋,6
敷,4
添,2
家,2
市,12
戌,2
亥,2
小,4
一,4
番,8
西,6
宮,4
墓,2
根,2
反,2
光,2
政,2
所,2
曲,1
白,3
狐,1
二,2
南,4
町,7
裏,4
堀,4
茶,2
尻,2
目,4
三,3
逆,3
水,3
丁,2
岡,2
堰,2
向,2
惣,1
六,1
稲,1
荷,1
塚,1
船,1
杉,1
牛,1
香,1
金,1
御,1
池,1
谷,1
泉,1
塔,1
気,1
多,1
宇,1
長,1
井,1
子,2
