name,latitude,longitude
福島県,双葉郡広野町
上浅見川,37.226901,140.926015
夕筋,37.189496,140.991504
折木,37.198650,140.974400
下浅見川,37.208477,141.000021
下北迫,37.228363,141.006765
上北迫,37.232484,140.970001
広洋台,37.230717,141.000887
中央台,37.211329,140.992768
