let,num
旭,1
梓,1
新,4
井,5
泉,4
川,9
出,3
流,1
今,1
入,1
舟,16
祝,1
岩,16
町,67
五,1
十,1
畑,1
和,5
小,3
野,7
寺,2
上,4
岡,23
静,3
戸,1
下,5
津,1
原,5
畳,1
里,1
古,1
江,1
曲,1
ケ,1
島,3
三,1
谷,2
鷲,1
巣,1
梅,1
沢,2
大,28
久,4
保,3
塚,3
平,21
牛,1
榎,1
本,4
高,3
連,1
北,1
武,1
蔵,1
皆,3
富,4
田,12
土,1
与,1
西,10
水,1
代,1
山,2
伯,1
仲,3
真,2
弓,1
横,1
堀,2
宮,4
森,2
口,2
嘉,1
右,1
衛,1
門,1
柏,1
倉,1
片,1
柳,4
方,7
金,2
崎,1
河,1
合,2
神,1
木,2
地,1
国,1
府,1
境,1
志,1
鳥,1
城,3
内,4
昭,1
尻,1
惣,1
社,1
薗,1
部,2
光,1
村,1
千,1
都,12
賀,12
家,1
中,3
臼,1
柿,1
橋,2
戦,1
場,1
張,1
宿,1
深,1
升,1
仕,1
鍋,1
錦,1
沼,2
箱,1
樋,1
ノ,2
日,1
吹,1
藤,21
赤,1
麻,1
石,1
太,1
前,2
甲,1
帯,1
刀,1
吉,1
根,1
波,1
蛭,1
屋,1
緑,1
士,1
見,1
星,1
細,1
郷,1
名,1
子,1
湊,1
室,1
元,1
倭,1
寄,1
居,1
万,1
