let,num
安,18
朱,17
稲,3
荷,1
山,78
奥,9
ノ,68
田,53
川,24
向,5
北,22
屋,11
敷,9
桟,2
堂,9
後,4
中,18
小,36
路,2
溝,7
馬,3
場,3
西,43
東,26
海,3
道,5
谷,20
毘,1
沙,1
門,2
南,12
上,20
野,71
池,6
下,7
御,43
所,8
内,8
寺,35
井,8
大,52
塚,17
岩,8
高,2
丹,1
檀,2
浦,6
畑,13
元,2
森,4
葭,1
ケ,11
宅,25
石,4
郡,1
殿,1
打,3
明,1
烏,1
神,3
納,1
甲,1
辻,13
供,1
五,1
反,3
坂,3
沢,4
関,1
生,1
脇,3
鳥,5
古,1
細,1
早,1
音,18
羽,18
伊,1
勢,1
宿,1
芝,4
乙,1
出,7
草,2
等,1
地,3
千,1
本,4
珍,1
事,1
林,7
八,5
坪,1
初,1
平,4
前,4
廻,1
り,1
役,1
蚊,1
瀬,2
鐘,1
付,1
河,4
原,9
霊,1
荘,1
司,1
葛,1
籠,1
尻,5
弓,1
花,20
旭,1
久,3
保,3
講,1
桜,2
岡,13
梅,1
欠,2
清,1
水,2
焼,1
団,1
土,2
仏,1
百,3
々,2
菱,1
尾,4
輿,1
勧,29
修,29
閑,1
日,12
松,2
柴,1
茶,3
戸,2
泉,2
玉,1
縄,1
手,3
仁,1
王,1
金,3
崎,2
栗,6
栖,6
冷,1
福,1
風,1
呂,1
丸,1
市,1
峰,1
稚,2
児,2
横,1
六,1
越,1
狐,2
臣,2
華,1
木,2
一,2
無,1
坊,1
鎮,1
守,1
長,3
島,1
姫,1
子,9
四,21
宮,20
垣,1
鎌,1
行,1
者,1
熊,1
新,1
開,1
将,1
軍,1
在,2
奈,1
良,1
泓,1
柳,2
厨,6
通,1
苗,1
代,2
矢,1
倉,1
若,1
竹,15
鼻,13
扇,1
サ,1
イ,1
カ,1
シ,2
蔵,2
丁,2
外,1
街,1
立,1
忠,1
兵,1
衛,1
口,3
走,1
リ,2
火,1
椥,10
家,1
潰,2
番,1
封,2
阿,1
芸,1
今,1
先,1
岸,1
藤,2
左,1
義,1
階,1
色,1
幡,1
櫃,1
広,1
見,2
楳,1
射,1
庭,1
様,1
離,1
軒,1
片,1
薮,1
拍,1
舞,1
台,1
髭,2
桃,1
燈,1
朝,1
切,1
経,1
夷,1
鴨,2
堤,2
ホ,1
ッ,1
パ,1
ラ,1
陵,30
荒,1
巻,1
祥,1
牛,1
津,1
廟,2
黒,1
三,1
進,1
血,1
洗,1
天,1
徳,1
筋,1
ジ,1
別,1
