let,num
新,7
シ,3
粟,11
田,21
口,9
山,22
北,9
南,12
鍛,1
冶,1
華,1
頂,2
花,1
高,5
台,1
寺,14
三,6
条,2
坊,1
長,2
楽,1
東,15
大,8
谷,4
池,7
殿,1
石,4
垣,2
町,16
西,13
側,5
橋,7
一,3
野,19
本,13
宮,4
ノ,7
内,5
井,4
手,2
稲,9
荷,2
組,6
今,18
熊,16
阿,1
弥,1
陀,1
ケ,3
峯,1
梅,7
日,4
吉,7
小,7
松,6
泉,7
総,1
剣,1
椥,1
森,3
悲,1
院,4
宝,1
蔵,1
多,3
路,3
道,1
上,14
夷,1
蛭,2
子,4
阪,1
音,2
羽,2
鍵,1
屋,8
門,7
脇,1
金,2
鐘,1
鋳,1
馬,2
棟,5
梁,5
弁,3
天,3
堀,3
詰,3
柳,2
亀,1
唐,1
戸,1
鼻,1
川,7
端,1
瓦,6
役,1
祇,2
園,3
木,5
之,8
元,4
御,3
清,10
教,1
業,1
水,3
興,1
善,1
五,4
軒,6
島,1
海,2
鞘,1
十,3
間,1
堂,1
廻,1
り,1
目,2
七,1
慈,1
法,3
庵,1
下,13
河,1
原,6
人,1
定,1
正,1
面,1
白,1
糸,1
進,1
末,1
朱,1
雀,2
閑,6
歌,1
中,3
霊,1
涌,5
葉,1
辻,1
林,3
前,3
黒,1
畑,1
竹,2
村,1
辰,1
巳,1
巽,1
玉,1
茶,1
月,2
輪,1
見,1
堤,1
土,1
居,1
常,1
盤,1
富,1
永,1
豊,1
浦,1
光,1
物,2
座,2
橘,2
廿,1
二,3
塗,1
師,2
博,1
八,2
姉,1
分,2
毘,1
沙,1
福,7
柿,1
岸,1
所,1
袋,1
古,2
財,1
斗,1
星,1
蒔,1
桝,1
円,1
盛,1
筋,1
妙,1
薬,1
坂,1
崎,1
城,1
和,2
遊,1
行,1
柚,1
弓,1
矢,1
芳,1
六,1
轆,1
轤,1
若,2
鷲,1
尾,1
