let,num
相,1
之,30
悪,2
王,5
子,8
朝,1
妻,1
芦,1
刈,1
山,8
新,10
シ,1
安,2
土,3
油,3
小,26
路,19
飴,1
屋,80
綾,6
大,17
宮,14
材,4
木,9
西,64
洞,3
院,3
堀,7
川,8
石,8
井,4
筒,3
不,3
動,3
和,3
泉,5
伊,1
勢,1
松,15
市,3
糸,1
因,1
幡,3
堂,22
稲,2
荷,2
乾,1
今,1
黒,2
岩,2
滝,1
戸,2
植,1
艮,1
打,1
越,2
梅,8
橋,8
頭,2
高,15
畑,5
中,30
東,29
本,16
湊,1
裏,2
片,1
永,4
養,1
寺,32
榎,1
蛭,3
夷,4
恵,2
美,3
須,3
馬,1
場,1
水,9
江,1
扇,1
酒,1
坂,3
津,4
政,1
所,6
御,17
旅,3
田,16
原,3
皆,1
垣,1
ケ,3
内,11
柿,1
鍵,2
学,1
林,1
風,2
早,2
傘,1
鉾,6
鍛,1
冶,1
柏,1
堅,1
郭,1
巨,1
金,8
換,1
鎌,1
上,19
鱗,2
形,3
仏,6
糀,2
五,5
条,38
三,4
珠,2
数,2
錫,1
諏,4
訪,4
長,5
福,5
二,4
平,6
野,11
柳,6
若,5
亀,2
烏,2
丸,3
唐,2
物,2
雁,1
端,1
観,1
喜,2
函,1
谷,1
元,3
日,2
官,1
社,2
殿,2
菅,1
臣,1
菊,1
北,11
門,8
前,15
吉,5
文,4
字,3
京,2
極,2
横,2
釘,1
隠,1
荒,1
神,7
幸,1
竹,4
郷,1
粉,1
器,1
供,1
軒,4
島,3
坊,5
米,1
紺,2
斎,1
藤,2
堺,1
栄,1
下,17
り,1
桜,1
笹,1
篠,1
佐,2
女,1
牛,1
晒,1
替,2
地,1
塩,8
竈,2
四,4
七,31
ノ,9
南,14
清,1
志,1
魚,3
棚,1
万,6
寿,4
十,2
禅,1
師,3
俊,1
成,1
順,1
聖,1
真,3
卓,1
開,2
釜,2
座,1
明,4
銀,1
杉,2
朱,7
雀,7
口,3
正,3
会,1
分,1
宝,2
蔵,1
筋,1
浜,2
住,1
瀬,1
銭,1
善,1
船,2
工,2
醍,1
醐,1
太,2
雄,1
砂,1
槻,1
辻,6
猪,1
熊,1
立,4
売,3
橘,2
辰,1
巳,1
足,1
袋,1
玉,5
溜,1
池,1
樽,1
俵,1
丹,1
波,3
街,1
道,1
茶,1
磨,1
忠,1
庵,1
粟,1
櫛,1
笥,1
庄,1
城,1
壬,1
生,1
命,1
婦,1
薮,1
突,2
抜,2
月,4
見,1
槌,1
葛,1
籠,3
貞,1
徹,1
天,8
使,1
満,2
都,1
童,1
侍,1
者,1
燈,2
常,1
葉,2
賊,1
徳,3
富,5
居,2
倉,3
刀,2
切,1
鍋,1
納,1
奈,1
良,1
難,1
匂,1
半,3
錺,2
側,2
境,2
赤,1
部,1
掛,1
衣,2
読,2
領,1
名,1
坪,2
久,2
保,2
八,12
反,2
比,1
輪,1
敷,7
揚,1
夫,1
酢,1
詰,4
百,3
廿,1
人,2
講,1
帖,1
司,1
鶏,1
塗,1
布,1
白,1
楽,1
止,1
濃,2
花,3
園,2
尾,1
繁,1
昌,1
向,1
樋,2
菱,1
毘,1
沙,1
岡,1
深,1
草,1
寄,1
具,1
光,2
舟,1
麓,1
古,1
弁,1
財,1
卜,1
味,1
骨,1
覚,2
苧,1
升,1
桝,1
里,1
影,3
方,1
妙,2
伝,1
両,1
紅,1
薬,2
矢,1
ツ,1
藪,2
夕,1
顔,1
要,1
法,1
来,1
迎,1
気,1
