let,num
曙,1
朝,1
日,2
愛,1
宕,1
泉,1
伊,1
吹,1
祝,1
森,1
宇,1
和,6
津,37
恵,1
美,1
須,3
大,6
宮,3
御,4
徒,1
柿,2
原,2
賀,2
古,2
川,9
内,7
北,4
新,4
京,2
石,1
応,1
殿,1
寿,1
小,6
浜,3
蒋,1
淵,1
佐,1
伯,1
栄,1
町,83
港,1
坂,1
下,6
桜,1
笹,1
波,2
白,2
神,2
田,29
通,1
住,1
吉,20
超,1
寺,2
奥,2
高,2
串,1
中,7
央,1
築,1
地,5
島,39
嵐,1
岩,2
渕,1
松,3
後,1
浦,11
知,2
塩,1
定,1
之,5
鰹,1
網,1
代,1
上,1
畑,2
灘,1
山,2
財,1
曽,2
根,2
颪,1
竹,1
ヶ,1
近,2
家,3
坪,1
井,3
泥,1
目,3
水,1
成,2
鼡,1
鳴,1
針,1
木,1
平,2
曲,1
烏,1
槇,1
増,3
穂,4
弓,1
立,3
横,1
漁,1
脇,1
鶴,3
天,3
赦,1
公,2
園,2
戸,2
沢,2
長,1
堀,2
夏,1
並,1
錦,1
野,3
蛤,1
振,1
百,1
広,1
路,4
藤,3
江,1
文,1
別,1
当,1
弁,1
保,2
手,2
端,1
本,3
追,1
桝,1
形,1
丸,3
三,30
東,3
光,1
満,1
間,34
音,1
金,1
銅,1
兼,1
黒,2
是,2
延,1
能,1
則,1
土,2
居,2
垣,1
雁,1
岡,1
迫,1
務,1
元,3
宗,1
幸,1
妙,1
典,1
前,1
明,1
倫,1
結,1
掛,1
際,1
遊,1
子,1
浅,1
魚,1
棚,1
裡,1
沖,1
村,1
河,1
尻,1
永,1
南,1
君,1
西,1
深,1
法,1
花,1
寄,1
蕨,1
霊,5
九,1
