let,num
居,28
島,77
津,73
波,20
台,11
海,29
原,68
本,25
谷,49
日,16
生,27
田,143
山,80
井,32
河,34
城,24
寺,26
石,24
泉,19
内,54
市,15
西,67
南,35
和,62
木,39
家,12
東,35
岩,14
崎,17
上,61
野,125
浜,48
宮,40
宇,48
間,54
松,47
大,97
浦,53
道,15
賀,11
小,46
川,171
越,12
地,22
通,12
岡,29
高,44
之,45
中,76
の,14
郷,15
神,27
北,41
久,24
立,16
土,30
藤,15
吉,51
屋,16
喜,17
保,23
窪,12
須,16
坂,14
村,47
古,18
三,80
水,12
下,42
新,51
広,11
沢,12
子,16
玉,26
千,12
後,14
多,12
長,32
戸,15
畑,11
方,28
平,25
見,22
江,19
辺,12
御,15
口,15
明,23
町,408
瀬,12
菊,14
金,12
成,13
弓,20
黒,16
開,16
乙,16
甲,15
丹,27
氷,13
豊,11
瓶,15
削,18
